Customer ID;Transaction Amount;Date
469855;57.73;2023.09.16
937752;2835.54;2023.01.28
328751;90.41;2023.03.18
956216;160.96;2023.05.07
706778;362.76;2023.08.19
806606;333.25;2023.04.05
345044;409.87;2023.05.20
656350;119.32;2023.10.10
572006;297.31;2023.01.31
952207;1744.53;2023.02.27
546687;59.86;2023.09.11
196281;1884.79;2023.06.24
852804;2108.25;2023.05.30
129773;757.9;2023.07.31
971946;39.1;2023.03.11
306819;26.37;2023.08.06
136078;1485.06;2023.05.01
692624;403.63;2023.06.25
517084;310.51;2023.06.14
957306;130.66;2023.09.06
110200;1827.27;2023.09.26
427226;271.33;2023.01.09
966776;103.71;2023.05.07
120075;191.48;2023.02.17
890087;461.39;2023.01.23
547123;595.74;2023.05.24
825861;2533.58;2023.06.10
869664;438.01;2023.02.05
576998;158.26;2023.03.25
528382;846.55;2023.10.13
826819;275.61;2023.09.15
333287;1115.15;2023.03.04
647318;75.36;2023.05.17
43168;2417.93;2023.07.06
665844;130.56;2023.05.14
393447;415.42;2023.03.06
167520;357.89;2023.01.26
758258;274.0;2023.07.10
392903;70.0;2023.08.08
371923;94.98;2023.02.16
260722;262.46;2023.09.08
419726;174.6;2023.09.15
543067;55.28;2023.07.16
656247;53.31;2023.01.14
447918;78.78;2023.09.06
162596;83.3;2023.06.07
326203;902.54;2023.06.11
723931;571.1;2023.01.03
90226;307.32;2023.06.16
332596;2246.59;2023.05.20
84911;164.95;2023.08.24
936974;424.6;2023.08.05
536861;24.7;2023.07.24
716508;124.46;2023.08.15
398409;108.6;2023.09.27
709837;378.31;2023.07.10
800975;356.2;2023.10.10
549167;369.59;2023.07.03
345646;28.03;2023.10.01
593881;35.93;2023.02.11
117277;161.13;2023.03.25
974327;135.63;2023.09.01
489512;277.71;2023.05.01
532384;459.46;2023.04.20
164393;58.97;2023.02.22
865852;251.37;2023.05.28
414117;86.8;2023.04.26
212379;853.97;2023.07.12
772484;199.07;2023.07.01
110935;351.25;2023.01.30
611221;134.34;2023.02.14
59425;198.48;2023.09.20
29035;100.03;2023.01.07
565503;69.2;2023.01.25
152439;73.22;2023.02.12
777458;728.27;2023.03.01
884891;53.15;2023.01.11
533934;21.46;2023.03.03
291260;11.38;2023.09.23
804182;2004.39;2023.02.05
849639;46.59;2023.02.21
367035;297.67;2023.04.23
16159;262.75;2023.08.29
665077;64.35;2023.06.06
730002;147.17;2023.04.14
203116;232.74;2023.09.30
477663;217.72;2023.01.15
514282;44.75;2023.06.28
93473;41.05;2023.08.19
771389;810.68;2023.02.08
474325;403.67;2023.04.22
575675;433.57;2023.03.10
657539;98.84;2023.08.25
634993;56.12;2023.09.09
933798;730.14;2023.03.14
416986;20.98;2023.04.14
894695;101.5;2023.04.25
267283;189.73;2023.09.27
636527;175.6;2023.08.20
880875;383.34;2023.03.25
703965;2235.88;2023.03.29
777364;153.27;2023.03.11
947141;175.65;2023.06.26
24775;131.91;2023.09.04
229745;65.08;2023.06.06
614103;43.94;2023.02.05
473575;381.87;2023.02.04
198676;124.82;2023.04.11
499523;241.52;2023.05.16
824375;67.51;2023.03.18
1742;108.64;2023.06.09
61019;91.17;2023.03.09
857082;59.3;2023.09.01
507116;527.3;2023.07.15
460664;39.74;2023.02.23
743291;45.0;2023.09.04
225141;584.96;2023.08.03
67290;18.54;2023.05.02
559045;91.49;2023.01.05
854302;318.34;2023.01.20
984559;58.51;2023.10.12
20658;69.84;2023.07.21
888679;518.5;2023.04.14
88371;2859.95;2023.08.16
529031;1053.77;2023.05.31
151919;1639.3;2023.08.18
429885;154.69;2023.03.29
336698;255.29;2023.09.12
106264;319.87;2023.02.04
37748;28.55;2023.08.25
565400;195.44;2023.07.18
59954;30.61;2023.04.22
175469;464.93;2023.03.15
578028;212.83;2023.01.25
74614;99.11;2023.07.05
838015;16.64;2023.01.15
152363;224.0;2023.02.06
854645;687.89;2023.01.08
208559;199.46;2023.01.07
302241;1689.57;2023.09.04
463594;877.35;2023.06.29
596848;109.73;2023.02.26
678083;750.19;2023.07.06
108828;55.45;2023.09.30
127356;374.57;2023.03.07
561208;368.87;2023.03.20
729668;929.92;2023.10.14
540180;27.35;2023.09.16
55007;2091.89;2023.09.10
269725;70.73;2023.04.29
435730;477.0;2023.09.05
923720;645.41;2023.08.07
202909;143.73;2023.09.11
506968;405.26;2023.05.20
955855;816.29;2023.03.26
159797;341.74;2023.02.15
416727;361.91;2023.05.05
84584;2198.62;2023.06.06
207164;14.64;2023.09.09
636911;200.57;2023.04.30
886675;1569.88;2023.07.05
637173;169.17;2023.10.05
327462;60.14;2023.06.29
475895;2214.8;2023.01.06
56213;539.12;2023.10.11
894789;233.2;2023.05.14
269876;232.5;2023.01.15
605520;44.23;2023.07.26
138249;55.94;2023.08.29
155465;121.85;2023.01.01
358368;82.75;2023.05.16
266440;464.7;2023.06.30
428448;279.78;2023.09.08
995166;138.6;2023.05.30
771313;1463.06;2023.03.01
208146;73.59;2023.08.07
179720;84.22;2023.01.05
353520;70.61;2023.01.18
715253;104.26;2023.03.02
265405;169.64;2023.06.23
264645;1961.86;2023.08.10
123794;49.82;2023.04.30
635172;57.07;2023.10.10
119605;376.14;2023.01.31
728289;101.68;2023.03.06
386017;235.09;2023.07.07
4125;164.15;2023.10.11
392764;2087.6;2023.05.29
841921;122.8;2023.07.13
714476;45.93;2023.10.02
492832;22.3;2023.09.25
955757;165.57;2023.01.20
116707;106.44;2023.04.03
50736;188.67;2023.07.30
663630;44.04;2023.05.30
843145;238.15;2023.08.21
21098;416.09;2023.05.20
512427;91.12;2023.04.15
337039;469.09;2023.09.07
150208;304.89;2023.09.04
865736;16.85;2023.03.08
677702;1263.74;2023.06.06
780854;27.73;2023.07.23
193135;43.57;2023.08.17
715215;61.82;2023.05.10
587229;151.11;2023.02.08
295392;27.55;2023.02.22
439383;616.3;2023.05.15
439274;105.98;2023.06.22
624221;512.87;2023.04.10
337515;326.89;2023.05.28
350853;28.74;2023.04.23
305353;821.83;2023.10.02
356065;770.4;2023.09.05
915219;21.43;2023.04.28
989393;1360.71;2023.05.06
120154;2019.25;2023.03.14
161105;40.23;2023.05.20
930415;406.9;2023.03.17
828658;162.63;2023.03.04
876814;47.78;2023.05.17
24555;286.65;2023.02.01
951933;131.28;2023.01.14
664067;101.73;2023.04.19
175033;16.85;2023.09.01
297417;133.08;2023.01.02
184490;151.05;2023.08.18
344418;160.53;2023.07.29
615410;1572.47;2023.07.18
473891;1917.19;2023.05.18
196211;195.0;2023.09.07
638407;168.66;2023.02.11
540168;2655.19;2023.06.26
673640;298.46;2023.08.26
581412;2676.73;2023.04.14
483529;178.31;2023.02.21
405669;248.88;2023.02.15
260408;149.3;2023.10.04
415969;30.01;2023.09.28
71504;18.05;2023.06.03
450681;1854.23;2023.05.07
452694;392.19;2023.06.28
426892;816.03;2023.03.01
100343;27.46;2023.01.25
703805;14.37;2023.10.01
958242;133.54;2023.08.10
742275;545.74;2023.08.07
104062;804.18;2023.01.16
870486;13.67;2023.05.25
249216;659.91;2023.04.30
118319;1765.27;2023.07.15
352250;939.43;2023.03.04
502431;241.3;2023.08.26
93587;38.1;2023.04.19
867368;80.83;2023.08.26
326999;95.43;2023.02.12
155722;87.48;2023.02.15
561184;45.67;2023.08.04
956588;2907.43;2023.04.23
746816;58.06;2023.09.12
582986;209.91;2023.04.25
512458;117.94;2023.03.02
297665;88.53;2023.06.06
668214;412.13;2023.09.14
734645;389.05;2023.05.31
694764;74.77;2023.09.02
50467;2818.58;2023.05.04
892784;1279.48;2023.03.25
293625;415.73;2023.06.15
352461;40.78;2023.03.20
657710;35.11;2023.05.01
27678;716.69;2023.07.18
700488;123.01;2023.02.27
812740;201.76;2023.05.11
928015;2409.75;2023.07.19
359917;843.07;2023.06.02
871431;268.4;2023.03.03
550526;132.49;2023.01.15
73348;202.44;2023.02.13
724419;110.77;2023.04.16
415625;76.36;2023.06.21
299851;41.76;2023.05.27
947782;1137.59;2023.02.12
195935;2334.75;2023.06.15
753205;85.84;2023.06.10
305846;76.52;2023.03.08
778;78.9;2023.05.27
97141;79.44;2023.03.03
283999;78.71;2023.04.30
203215;75.37;2023.09.19
174334;209.8;2023.08.19
184126;90.12;2023.05.07
776077;362.54;2023.05.17
141141;30.55;2023.02.05
196417;412.05;2023.03.22
748287;933.37;2023.10.14
934310;69.16;2023.03.11
986134;26.28;2023.02.20
16254;67.83;2023.06.03
514483;71.17;2023.02.05
780697;56.84;2023.05.05
690120;2359.22;2023.02.20
890228;19.93;2023.05.15
280058;166.49;2023.03.24
525845;177.43;2023.07.20
853903;2860.91;2023.04.18
934057;86.33;2023.06.28
223986;142.73;2023.05.16
330934;44.57;2023.08.20
285576;2742.93;2023.04.19
102687;168.7;2023.06.30
866019;110.09;2023.03.28
435172;120.54;2023.09.25
939695;265.54;2023.03.08
404616;502.39;2023.05.04
637540;29.27;2023.01.31
526116;75.21;2023.01.19
671548;484.79;2023.09.10
377205;1393.51;2023.03.07
660500;738.97;2023.08.13
555242;785.89;2023.06.24
301608;169.73;2023.09.02
305318;15.3;2023.03.10
526939;1439.51;2023.04.15
357907;98.28;2023.03.20
330951;546.64;2023.02.15
738840;829.57;2023.02.25
919327;77.19;2023.09.13
167924;344.62;2023.02.26
620600;5.87;2023.08.05
989252;273.95;2023.01.17
930718;89.89;2023.09.20
700579;148.3;2023.06.13
985179;17.6;2023.01.26
876850;944.0;2023.04.11
860570;207.55;2023.02.15
189821;2684.5;2023.06.30
245551;98.52;2023.04.06
415470;318.05;2023.01.07
78304;12.09;2023.03.23
658884;486.26;2023.09.27
201281;579.38;2023.04.08
639951;925.18;2023.01.19
937913;57.22;2023.08.17
39993;356.59;2023.09.23
827807;27.7;2023.04.25
729064;390.39;2023.06.11
942692;42.53;2023.06.12
66047;88.95;2023.10.04
620130;482.52;2023.03.01
295828;57.37;2023.02.10
385904;707.9;2023.01.17
453851;35.75;2023.01.05
450623;823.26;2023.07.12
25219;517.15;2023.06.05
146852;2984.3;2023.06.18
868189;171.24;2023.05.02
543420;2645.35;2023.09.28
540200;37.75;2023.10.05
903005;32.22;2023.01.05
675810;2729.99;2023.05.24
978427;322.04;2023.06.04
835406;421.8;2023.04.18
961728;2739.54;2023.01.21
639517;138.86;2023.03.30
425997;665.77;2023.06.19
652748;16.25;2023.05.27
421358;290.19;2023.10.13
453122;60.2;2023.06.22
292315;66.42;2023.01.13
179972;1945.69;2023.02.22
888337;87.53;2023.06.04
462390;458.08;2023.08.16
958923;279.13;2023.01.23
864706;13.93;2023.08.19
326048;48.22;2023.10.13
5668;74.77;2023.04.10
968031;359.13;2023.04.08
64155;182.19;2023.06.29
488796;148.67;2023.06.15
13907;626.1;2023.02.18
452634;20.94;2023.02.09
87564;133.82;2023.09.15
34550;266.09;2023.05.10
462225;671.32;2023.03.15
349799;113.51;2023.01.01
537266;818.47;2023.03.15
739801;60.03;2023.07.28
185661;159.22;2023.05.14
229407;77.02;2023.09.17
619422;11.45;2023.05.12
802490;263.89;2023.04.21
132312;418.38;2023.08.03
986612;157.34;2023.04.26
896429;108.66;2023.05.27
442771;1760.23;2023.04.28
133111;82.02;2023.03.28
6685;34.14;2023.05.09
81442;261.06;2023.08.09
585039;216.24;2023.02.03
105491;592.05;2023.03.10
414039;346.15;2023.09.24
230282;264.58;2023.02.06
862170;53.25;2023.04.18
584417;13.66;2023.03.20
605608;129.48;2023.08.17
417511;170.87;2023.09.17
306358;2619.92;2023.06.17
369792;1750.96;2023.08.09
896014;24.25;2023.07.24
974620;2253.38;2023.02.24
719227;223.39;2023.07.21
116755;81.04;2023.02.17
135847;210.92;2023.09.07
408243;22.17;2023.07.16
348452;144.51;2023.02.01
743602;37.92;2023.04.26
279561;285.52;2023.07.22
584683;911.54;2023.01.13
243649;530.26;2023.03.20
870636;180.75;2023.01.16
640329;13.38;2023.04.15
561982;76.02;2023.09.08
426471;107.43;2023.09.17
14498;124.93;2023.08.19
648147;316.39;2023.08.01
218550;120.62;2023.09.24
183592;100.76;2023.07.23
775546;74.55;2023.04.14
775634;102.13;2023.09.21
658174;66.35;2023.05.29
615369;89.06;2023.03.15
192890;250.28;2023.10.11
945855;2696.86;2023.10.10
654627;52.68;2023.07.28
363887;149.67;2023.01.22
608513;193.23;2023.06.20
538961;603.5;2023.10.05
353416;1276.61;2023.03.06
866986;44.54;2023.10.11
79355;37.27;2023.08.17
695555;86.62;2023.07.27
545664;47.19;2023.06.03
683069;2474.12;2023.03.28
222833;66.29;2023.03.10
832205;65.6;2023.05.23
638078;43.89;2023.07.18
928852;643.32;2023.02.01
416565;424.84;2023.08.22
771217;94.47;2023.02.24
889600;98.18;2023.09.24
584220;1340.77;2023.01.12
975998;103.94;2023.01.05
637402;30.35;2023.07.03
81396;2365.22;2023.02.21
299302;414.53;2023.10.13
788652;77.21;2023.01.02
610668;125.28;2023.03.08
981663;13.54;2023.06.16
484541;440.25;2023.03.12
703498;130.09;2023.08.30
828623;291.22;2023.01.29
721265;102.34;2023.02.27
526121;160.36;2023.03.22
274987;16.48;2023.05.26
183594;725.19;2023.08.31
666247;86.67;2023.05.22
643707;60.31;2023.09.03
188906;589.22;2023.09.23
880368;15.24;2023.03.23
930141;2494.58;2023.03.08
390870;124.63;2023.10.06
28565;608.51;2023.04.18
705849;347.23;2023.09.02
302684;215.38;2023.01.29
796918;278.15;2023.05.10
217212;232.18;2023.07.20
914067;159.02;2023.09.08
737840;17.45;2023.06.06
891947;100.49;2023.05.02
661592;88.03;2023.02.19
695036;104.03;2023.08.09
330009;81.37;2023.03.08
61507;343.56;2023.04.01
537014;23.94;2023.03.06
842416;161.17;2023.09.14
675367;1785.43;2023.03.18
455596;126.04;2023.04.16
432655;72.33;2023.05.09
129063;242.22;2023.07.14
366202;13.09;2023.01.24
334796;69.35;2023.05.12
380351;84.69;2023.07.29
503027;255.22;2023.05.24
961846;19.65;2023.06.29
710501;41.78;2023.04.02
353187;63.45;2023.03.04
862150;245.55;2023.01.18
217570;32.72;2023.01.06
47274;68.03;2023.04.03
237787;153.4;2023.05.23
58240;314.11;2023.02.19
686077;36.74;2023.07.03
105226;61.34;2023.08.13
230706;54.34;2023.04.11
593902;81.83;2023.06.20
543659;425.64;2023.01.04
462753;134.54;2023.04.15
254079;188.64;2023.01.05
128086;71.42;2023.06.30
808458;2006.88;2023.07.01
647981;16.17;2023.09.04
409051;1944.23;2023.01.28
979149;56.15;2023.06.21
209519;308.58;2023.09.18
880092;717.32;2023.07.28
202132;48.51;2023.07.20
593207;366.34;2023.04.28
190686;56.28;2023.07.06
247210;210.53;2023.04.25
998796;1243.71;2023.04.09
488651;81.92;2023.01.30
165037;900.84;2023.02.25
944093;118.38;2023.10.08
117232;482.92;2023.08.11
795875;191.39;2023.01.04
485635;36.68;2023.09.21
479199;444.67;2023.03.11
174488;76.52;2023.09.14
953753;116.61;2023.09.10
735565;187.71;2023.01.19
37512;190.06;2023.10.06
765592;1908.61;2023.08.23
262563;105.69;2023.06.30
338182;556.4;2023.08.27
670937;596.94;2023.02.22
249244;15.26;2023.09.20
63167;571.21;2023.03.16
354040;61.87;2023.08.10
367858;93.53;2023.05.18
929678;565.63;2023.08.17
387886;87.47;2023.03.18
118874;2211.05;2023.02.16
103314;77.22;2023.01.22
132526;261.12;2023.08.18
918049;118.95;2023.01.11
243166;221.93;2023.08.01
28562;2519.21;2023.09.11
694152;2066.26;2023.08.01
769032;241.55;2023.05.27
746775;975.71;2023.08.25
622531;34.45;2023.10.01
559371;138.29;2023.09.06
658712;113.18;2023.09.17
935278;1569.21;2023.01.27
787995;251.25;2023.08.10
520474;1852.64;2023.08.04
651165;380.46;2023.08.16
293705;92.61;2023.08.05
918461;18.38;2023.07.30
597970;30.3;2023.04.20
942462;112.01;2023.03.30
807261;89.85;2023.01.16
858134;73.62;2023.03.04
788913;93.2;2023.06.17
933695;341.55;2023.02.22
971079;1923.34;2023.02.02
477544;77.23;2023.09.12
229067;36.28;2023.06.17
137514;86.38;2023.02.25
683741;78.03;2023.01.02
555852;2799.1;2023.03.04
804258;109.96;2023.04.30
763641;261.07;2023.09.20
43873;67.28;2023.07.04
411571;324.24;2023.02.21
866014;286.61;2023.05.19
310401;2150.38;2023.09.17
275740;100.58;2023.01.07
627405;218.99;2023.10.12
588433;130.94;2023.02.27
749781;159.49;2023.03.13
907356;115.65;2023.01.31
725674;193.27;2023.04.27
355463;339.95;2023.01.10
433434;177.57;2023.06.07
24269;423.44;2023.06.23
844163;104.16;2023.02.09
49846;32.58;2023.07.09
249320;286.0;2023.06.03
276091;26.11;2023.09.21
600304;2108.29;2023.07.18
694092;27.09;2023.07.02
612088;115.37;2023.06.24
707527;860.7;2023.01.05
491726;74.8;2023.10.08
945289;161.41;2023.08.10
349608;114.56;2023.09.18
577030;611.63;2023.02.20
733045;158.45;2023.10.14
697486;1603.42;2023.04.06
61895;1097.5;2023.08.05
526837;47.78;2023.03.16
573545;413.95;2023.07.31
698699;1905.08;2023.09.07
426031;341.9;2023.07.07
647671;90.66;2023.09.20
433145;37.9;2023.01.26
593138;54.1;2023.07.19
289324;84.13;2023.05.31
330792;482.48;2023.01.07
229193;469.92;2023.02.07
4437;640.58;2023.08.25
556310;195.37;2023.06.19
286419;121.11;2023.03.08
949340;720.55;2023.07.28
592178;82.86;2023.01.21
709895;108.12;2023.05.24
15113;682.95;2023.08.21
363128;97.31;2023.02.16
245199;83.68;2023.03.07
975317;17.91;2023.01.16
573144;1662.84;2023.05.22
848845;92.49;2023.06.05
218138;479.37;2023.05.04
20654;27.26;2023.09.29
879934;190.85;2023.08.31
186206;944.44;2023.04.17
672765;2825.16;2023.02.11
549951;24.05;2023.02.28
350511;12.99;2023.09.27
668544;55.77;2023.05.12
360288;881.47;2023.05.24
125814;2540.25;2023.04.26
855508;138.52;2023.03.24
479582;14.99;2023.06.02
184549;1300.29;2023.05.15
869247;197.19;2023.07.02
613557;225.18;2023.06.22
270397;90.83;2023.04.29
909573;69.7;2023.04.02
812570;95.86;2023.03.13
498408;157.22;2023.09.28
99604;17.34;2023.05.28
299896;333.79;2023.04.24
788310;193.96;2023.07.27
858575;196.99;2023.10.07
884782;2782.62;2023.07.23
112435;1846.44;2023.02.17
749897;489.9;2023.09.21
464708;970.25;2023.05.30
454853;383.22;2023.02.26
979034;292.1;2023.08.28
901671;586.0;2023.02.19
581056;2447.87;2023.02.25
164278;282.82;2023.02.10
550024;74.95;2023.08.07
60244;201.16;2023.03.06
44580;133.8;2023.04.07
360685;45.19;2023.05.02
934029;407.17;2023.07.19
789263;221.32;2023.09.24
636562;88.24;2023.06.20
649538;1607.76;2023.05.06
128829;34.31;2023.10.13
335122;904.23;2023.03.29
422189;82.59;2023.09.30
954315;368.89;2023.07.28
580979;222.1;2023.03.16
352487;372.02;2023.08.29
484997;67.73;2023.03.18
150293;897.65;2023.07.03
893493;37.54;2023.02.19
138191;143.06;2023.07.02
404761;65.7;2023.07.04
810151;1909.71;2023.02.24
958134;189.98;2023.05.02
449067;22.58;2023.01.17
935840;834.33;2023.07.26
963487;97.6;2023.09.06
741495;183.22;2023.07.21
75087;490.78;2023.08.13
489927;899.67;2023.07.08
981446;76.17;2023.02.10
32097;250.11;2023.05.16
720853;168.09;2023.04.12
730109;314.75;2023.08.07
602425;168.49;2023.07.14
12893;250.3;2023.07.08
601916;310.24;2023.06.09
288420;817.67;2023.06.19
698565;214.47;2023.09.22
963890;393.84;2023.06.22
413111;163.87;2023.05.09
161236;212.53;2023.03.01
851437;515.32;2023.07.16
598036;614.59;2023.02.26
258672;396.17;2023.07.01
923538;274.5;2023.06.27
390252;48.75;2023.07.07
360896;51.2;2023.09.06
44727;2521.92;2023.02.03
768351;2033.31;2023.04.19
852519;248.51;2023.06.16
303051;186.75;2023.07.12
149517;116.13;2023.01.03
539492;66.59;2023.08.22
276723;274.05;2023.04.07
524650;16.05;2023.01.27
300718;130.19;2023.04.12
669232;282.38;2023.02.03
24834;54.61;2023.08.31
393177;187.42;2023.06.06
424902;874.68;2023.01.09
981193;83.6;2023.02.15
548136;2185.0;2023.03.23
571620;223.55;2023.01.16
873798;87.37;2023.04.22
69964;482.51;2023.06.18
210783;27.97;2023.08.03
312420;271.47;2023.05.04
930374;88.95;2023.01.22
896042;740.06;2023.04.15
969406;71.36;2023.09.21
322230;614.56;2023.07.17
827056;321.03;2023.05.06
347345;165.59;2023.04.12
987640;2511.2;2023.04.01
439709;212.27;2023.08.18
187199;54.94;2023.03.21
136090;61.16;2023.03.08
88303;144.08;2023.05.01
576653;105.34;2023.07.13
846535;910.49;2023.01.18
951702;128.54;2023.06.29
121644;345.15;2023.05.28
77094;84.61;2023.10.03
397888;2345.83;2023.09.17
770132;24.8;2023.09.10
10762;578.76;2023.04.19
156588;127.75;2023.08.21
152864;2514.77;2023.08.04
138499;801.39;2023.03.28
728642;64.32;2023.06.16
797696;784.39;2023.03.03
288062;612.11;2023.03.13
949442;37.16;2023.03.13
709494;153.66;2023.03.31
456370;356.18;2023.07.01
297845;240.68;2023.05.13
243718;11.32;2023.10.01
479843;276.52;2023.08.02
407322;31.22;2023.04.08
542775;194.17;2023.01.01
240455;330.81;2023.02.11
366043;80.17;2023.03.22
528990;71.68;2023.04.27
852588;311.77;2023.07.02
858511;134.86;2023.07.30
649345;156.17;2023.06.15
390518;146.71;2023.05.28
980301;2930.16;2023.06.02
666295;952.71;2023.01.15
867404;80.43;2023.05.27
48214;159.75;2023.03.07
612150;68.43;2023.08.17
534271;67.02;2023.04.16
656613;42.25;2023.07.26
733451;152.66;2023.04.05
794645;83.56;2023.04.07
632505;95.34;2023.04.22
343934;109.34;2023.03.09
222889;263.26;2023.01.25
185729;480.21;2023.07.25
981545;55.57;2023.02.24
131784;188.24;2023.04.14
454475;68.39;2023.01.27
704179;180.88;2023.05.16
623097;112.24;2023.03.31
54205;68.3;2023.10.05
190503;147.76;2023.09.28
663710;2564.82;2023.02.03
836471;40.67;2023.09.07
490150;37.86;2023.07.23
61560;278.67;2023.02.28
368572;2872.06;2023.02.27
465115;232.56;2023.06.21
267029;438.81;2023.07.23
599983;31.31;2023.08.06
736323;87.73;2023.03.26
579498;62.16;2023.02.01
619965;60.63;2023.04.18
658520;2789.09;2023.02.17
998194;730.4;2023.02.13
310735;62.78;2023.04.14
404807;89.66;2023.08.31
206563;77.47;2023.09.25
299188;157.6;2023.08.20
114894;118.75;2023.10.08
947658;121.25;2023.10.09
969097;537.34;2023.05.28
440143;370.26;2023.01.18
780483;489.77;2023.01.29
849753;65.19;2023.01.18
102091;181.78;2023.06.28
608850;417.13;2023.06.02
746605;605.25;2023.03.02
722298;117.91;2023.09.12
891450;776.69;2023.07.27
417917;857.49;2023.05.04
838060;216.28;2023.02.18
69548;28.34;2023.07.26
661069;64.35;2023.08.28
878171;74.9;2023.01.05
840488;80.59;2023.03.27
261231;870.72;2023.07.08
300324;50.71;2023.08.09
599979;2502.74;2023.01.26
359451;62.0;2023.08.23
910541;534.46;2023.04.08
139701;2054.81;2023.04.06
659433;2240.97;2023.03.31
109255;1552.23;2023.01.16
625962;185.51;2023.08.29
865834;24.46;2023.02.15
635994;53.79;2023.02.01
131600;55.14;2023.06.25
824588;29.9;2023.02.13
261797;2604.8;2023.08.29
430158;1895.24;2023.07.06
878568;549.68;2023.04.13
35726;57.2;2023.09.11
90365;346.36;2023.04.18
242138;178.46;2023.07.06
52395;127.68;2023.03.08
277206;190.51;2023.05.16
991616;97.68;2023.01.17
801083;30.76;2023.08.04
859770;134.59;2023.05.01
129963;128.21;2023.09.29
480898;55.07;2023.09.16
268517;127.52;2023.06.07
